"","station","year","month","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totprcp_nValid","totprcp_total","dailyPAR_nValid","dailyPAR_min","dailyPAR_median","dailyPAR_max","dailyPAR_mean","dailyPAR_sd","dailyPAR_iqr"
"484","apaebmet",2021,4,2880,6,19.6,28.1,19.1566666666667,4.00375006567577,4.6,2880,28,82,100,78.2197916666667,18.6742227868139,31,2880,1006,1017,1032,1017.28298611111,5.17536736306075,6,2880,0,2.7,11.7,2.95315972222222,1.91928036315048,2.3,2880,0,4.4,16.3,4.60163194444444,2.60028736554602,3.5,2880,0,150,360,162.236458333333,98.566685272446,145,2879,114.8,30,4040.4,50037.95,56327.4,40572.97,16699.4032727819,26395.175
"485","apaebmet",2021,5,2976,14.1,23.9,30.3,23.3501344086022,2.80431360083786,3.525,2976,31,75,100,75.3054435483871,15.3478364808704,23,2976,1012,1020,1027,1019.6061827957,3.38322337655233,5,2976,0,3.1,8.9,3.3023185483871,1.81695599184679,2.5,2976,0,5,17,5.25776209677419,2.68670055973284,3.6,2976,0,134,360,154.877352150538,86.0777140240631,115,2975,93,31,22503.2,56743.7,59981.7,51263.3677419355,11212.3200995568,8116.2
"486","apaebmet",2021,6,2880,21.3,26.5,32.8,26.335625,1.8631641485175,2.6,2880,56,85,100,84.5625,9.06965730172228,14,2880,1010,1018,1023,1017.48958333333,2.70178613427993,3,2880,0.1,2.8,11.2,2.83298611111111,1.49761954444753,2.2,2880,0.4,4.6,15.5,4.63142361111111,2.231489110036,3.2,2880,1,165.5,359,177.682638888889,75.4438157884662,126,2880,189.2,30,8460.3,44093.5,60985.5,40695.37,15127.3824905003,25421.525
"487","apaebmet",2021,7,2976,22.5,27.3,34.2,27.3231518817204,2.15473017557402,3.4,2976,54,87,100,85.1525537634409,9.7513755218706,15,2976,1012,1018,1025,1018.14280913978,2.92507594474942,4,2976,0,2.4,8.6,2.52379032258065,1.49001107041867,2.1,2976,0.4,3.7,15.1,3.95047043010753,2.11198256783914,3,2976,0,203,359,186.854166666667,91.2449739991855,143,2976,244.2,31,19172.8,45856.7,59394.4,41755.8322580645,11991.7357765362,19682.7
"488","apaebmet",2021,8,2976,22.1,27.4,33.6,27.4465053763441,2.14919829930116,3.5,2976,56,87,100,85.5077284946236,9.2783260994792,15,2974,1002,1017,1022,1016.44351042367,2.78250805510958,3,2974,0,2.6,12.5,2.76687962340282,1.76980006727831,2.3,2974,0,4.1,20.8,4.45501008742434,2.72141785709991,3.4,2974,0,143.5,360,158.708137188971,89.8404997364556,151,2976,251.7,31,8388.8,41915.3,55659.9,38033.1419354839,13349.9842513209,21726.65
"489","apaebmet",2021,9,2823,16.6,25.8,31.6,25.6747431810131,2.30278920551142,3,2823,37,87,100,84.8767268862912,11.8400798764178,18,2823,1003,1015,1024,1015.51965993624,2.84558038665269,3,2823,0,2.1,14.6,2.32794899043571,1.65559901187241,2.3,2823,0,3.3,19.8,3.63209351753454,2.30271558228752,3.3,2823,0,123,360,138.300035423309,86.910518900383,122.5,2718,196.3,30,5666.7,34078.1,48408,32649.27,12258.8299876864,21080.625
"490","apaebmet",2021,10,979,13,23.4,30,22.2845760980592,4.30938447807075,6.45,979,34,75,98,74.8631256384065,13.004390435099,19,1813,1002,1015,1024,1014.05350248207,4.57352313097922,3,1814,0,3.1,13.4,3.40782800441014,2.30234404670487,2.2,1813,0,4.4,19.5,4.86276889134032,3.00827380960529,3,1814,0,123,360,156.637816979052,113.823086436506,220.75,1814,16.9,20,11056.6,32891.8,40110.7,31173.84,8551.92928595647,9821.325
"491","apaebmet",2021,11,2879,6,15.6,25,15.4176102813477,4.28096036741589,6.55,2879,23,75,98,72.9756860020841,17.7026075316348,29,2879,1014,1021,1027,1020.79958318861,2.68184120290607,4,2880,0,2.7,9.2,2.82493055555556,1.91345485382723,3,2880,0,4,12.8,4.04711805555556,2.47480223157288,3.8,2880,0,96,360,132.126388888889,113.995810472557,126,2880,12.2,30,9673.5,28895.9,33137.8,27485.8366666667,6119.86568460246,5303.475
"492","apaebmet",2021,12,2976,4.8,18.8,24.9,17.5361559139785,4.50768567289231,6.7,2976,40,94,100,89.9489247311828,10.9728501703165,11,2976,1010,1019,1029,1019.42338709677,3.5214842295801,4,2976,0,2.2,8.3,2.30527553763441,1.46807679304319,1.9,2976,0,3.7,13,3.6820564516129,2.05625766087438,3,2976,0,137,360,147.723790322581,87.6494947770416,114.25,2976,78.1,31,3961.9,21446.8,28108.2,19633.1290322581,6266.05509866155,7612.55
"493","apaebmet",2022,1,2976,-2.2,11.2,25.1,11.7639448924731,5.32575544132733,7.9,2976,27,82,100,77.957997311828,16.3932323571022,26,2976,1002,1021,1031,1020.17977150538,5.1408668217398,8,2976,0,3.3,13.7,3.67063172043011,2.43073825714426,3.325,2976,0,4.9,18.7,5.2783938172043,3.13124781004013,4.4,2976,0,123,360,146.300403225806,114.165254599727,209.25,2976,74.2,31,3939,24191.3,32722.8,23164.6580645161,7820.44022698527,10155.3
"494","apaebmet",2022,2,2679,3.3,14.8,23.9,14.1933557297499,4.88718667809846,7.7,2679,22,84,100,78.9727510265024,18.3563902101631,25,2679,1015,1022,1033,1022.26763717805,3.43819343027403,4,2679,0,2.6,9.1,2.73758865248227,1.91181078339535,2.8,2679,0,4.1,12.6,4.19992534527809,2.62167531802473,4.1,2679,1,267,360,250.012691302725,71.839127099448,46,2679,7.9,28,1061.8,31041.6,40283.6,26512.1928571429,12143.2065381165,20845.1
"495","apaebmet",2022,3,2974,1.9,19.2,25,18.1160053799596,3.96030582761043,4.275,2974,23,84,100,79.3860121049092,18.1319013153328,23,2974,1005,1018,1032,1018.38298587761,4.97341668846981,7,2976,0,2.9,13.5,3.19630376344086,2.0133253016385,2.6,2976,0,4.7,18.2,5.02684811827957,2.82024045910562,3.725,2976,0,158.5,360,175.09375,87.2618099565369,126,2976,252.1,31,4761.3,41397.6,49804.5,34792.7967741935,14324.8321738507,23404.1
"496","apaebmet",2022,4,2880,8.5,21.4,27.8,20.6416319444444,3.45994488297333,4.4,2880,26,79,100,75.51875,17.5956374205314,28,2880,1007,1018,1028,1017.73020833333,4.19428198216971,5,2880,0,3.1,12.6,3.43142361111111,2.24259858352002,2.925,2880,0.3,5.05,17.3,5.29885416666667,3.07372116477758,4.4,2880,0,138,360,159.697222222222,87.6103303375862,104,2880,29.2,30,3682.9,50322.7,55559.1,45766.2866666667,11519.6734659102,10903.625
"497","apaebmet",2022,5,2976,16.2,25.2,31,24.6716733870968,2.5241330696808,3.3,2976,32,82,99,79.7372311827957,12.3065674177809,17,2976,1007,1016,1023,1015.78427419355,2.90774127779177,4,2976,0,2.5,9.7,2.66717069892473,1.57648503576626,2,2976,0,4.2,14,4.32862903225806,2.24315510138985,3.1,2976,0,177.5,359,180.862903225806,80.1064083600155,119,2976,162.1,31,3215.4,53993.2,59895.1,46985.5322580645,14305.6032637189,16813.2
"498","apaebmet",2022,6,2875,21.6,28.1,35.7,27.9124869565217,2.6980883022097,3.4,2875,32,80,97,78.792,11.4187032353458,16,2875,1006,1015,1023,1015.00626086957,3.45534629094951,5,2875,0,2.7,11.4,2.84142608695652,1.56197154214927,2.1,2875,0.3,4.1,21.8,4.33300869565217,2.13654921430738,2.9,2875,0,170,359,181.413913043478,96.8256607239377,167,146,NA,30,18546.6,52771.05,60915.7,50866.79,9375.43042466998,11915.125
"499","apaebmet",2022,7,2976,23,28.4,33.4,27.9012096774194,2.18006827779603,3.9,2976,58,81,98,81.7755376344086,9.31795157529763,17,2976,1011,1018,1023,1017.73252688172,2.20717633201828,2,2976,0,2.1,10.8,2.25161290322581,1.42881184206378,2.3,2976,0,3.5,14.7,3.74711021505376,2.14696777757203,3.4,2976,0,192,360,180.766465053763,83.4552175855785,128,2358,141.7,31,15715.1,48989.9,61235.2,45640.0225806452,12076.2885422553,17514.1
"500","apaebmet",2022,8,2976,21.9,26.6,33,27.0509408602151,2.28225433043082,3.6,2976,52,87,99,84.1612903225806,10.0103237574749,17,2976,1012,1016,1023,1016.75907258065,2.61644797646615,4,2976,0,1.9,11.5,2.12150537634409,1.36882009620308,1.7,2976,0,3.1,14.9,3.39324596774194,1.98002922005021,2.6,2976,0,123,360,141.74563172043,95.570429735014,147,2976,155.7,31,15812.6,37681.4,56416.5,37336.3225806452,11698.7642937395,14798.15
"501","apaebmet",2022,9,2880,16.5,26.3,33.8,26.1345486111111,2.88254694780241,3.7,2880,39,79,98,76.5541666666667,14.1467222321343,23,2880,1006,1015,1020,1014.38888888889,2.71158760588168,3,2880,0,2.7,13.4,3.04795138888889,2.07792679238133,2.6,2880,0,4.1,18.1,4.55711805555556,2.73194181970236,3.4,2880,0,103.5,359,125.795486111111,94.5290561660568,129,2873,182,30,13524.5,41529.05,46614.9,37928.5666666667,8575.00804142916,12491.05
"502","apaebmet",2022,10,2975,6.4,20.7,29.3,20.2480672268908,4.49268502021217,6.1,2975,26,75,98,71.8746218487395,18.243258687578,29,2976,1009,1018,1023,1017.1814516129,3.17966311460252,5,2976,0,2.6,8.1,2.68629032258065,1.7493125319702,2.9,2976,0,4,11.5,4.02637768817204,2.32720840099752,3.9,2976,0,111,360,132.70564516129,98.6920141766247,125,2976,25.9,31,9520.6,37541.3,43930.1,35278.2290322581,8294.08433737338,4938.45
"503","apaebmet",2022,11,2880,4.1,18.9,29,17.8890972222222,5.20055697623531,6.7,2880,33,82,99,78.9534722222222,14.3870209599017,22,2880,998,1019,1028,1019.12083333333,5.01480787469928,5,2880,0,3.2,11.6,3.47711805555556,2.04928524547436,2.8,2880,0,4.7,16.7,4.95038194444444,2.63776245209566,3.525,2880,0,92,360,121.794097222222,101.302910008159,117,2880,54,30,3905.4,24922.5,34404.9,22656.1,8965.02211159456,13995.55
"504","apaebmet",2022,12,2976,-6.1,15.75,26.2,14.1022177419355,6.52107289628194,8.1,2976,24,85,100,77.9963037634409,19.9713152223732,32,2976,1007,1022,1032,1021.59375,4.51082148884232,7,2976,0,2.7,11.7,3.00443548387097,2.0218488461912,3.1,2976,0,4.2,16.3,4.47278225806452,2.77527349627512,4.4,2976,0,112,360,145.047715053763,102.966179034814,127.25,2976,68.9,31,8182.2,25834.1,28374.8,22288.8903225806,6628.73526526013,11127.45
